input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,measurement_start_epoch_ms,measurement_end_epoch_ms,status,reasons,notes
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18805,271201,0,0,1784030005629,1784030015897,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,20,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19864,267346,0,0,1784030023786,1784030033915,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,21,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19899,19899,0,0,1784030044164,1784030044171,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,22,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19692,19692,0,0,1784030052176,1784030052182,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,23,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19420,259437,0,0,1784030062457,1784030072728,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,24,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19896,258222,0,0,1784030080608,1784030090716,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,25,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20439,20439,0,0,1784030101057,1784030101063,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,26,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19763,19763,0,0,1784030111359,1784030111366,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,27,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19015,269577,0,0,1784030119271,1784030129481,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,28,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20281,273951,0,0,1784030139759,1784030149952,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,29,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20590,20590,0,0,1784030157928,1784030157934,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,30,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20251,20251,0,0,1784030168241,1784030168249,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,31,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19834,269316,0,0,1784030176130,1784030186314,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,32,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21031,21031,0,0,1784030196641,1784030196648,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,33,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19899,259995,0,0,1784030204591,1784030214677,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,34,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21068,263359,0,0,1784030224984,1784030235043,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,35,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19986,19986,0,0,1784030242969,1784030242976,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,36,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20468,20468,0,0,1784030253281,1784030253289,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,37,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19675,262320,0,0,1784030261207,1784030271249,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,38,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20048,262631,0,0,1784030281505,1784030291694,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,39,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21429,21429,0,0,1784030299607,1784030299615,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,40,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19636,19636,0,0,1784030309917,1784030309925,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,41,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19874,259570,0,0,1784030320230,1784030330231,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,42,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20261,255994,0,0,1784030338171,1784030348229,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,43,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20940,20974,0,0,1784030356153,1784030356161,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,44,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20147,20147,0,0,1784030366478,1784030366486,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,45,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20789,270618,0,0,1784030376789,1784030386761,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,46,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20244,267592,0,0,1784030394680,1784030404935,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,47,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20481,20481,0,0,1784030412912,1784030412920,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,48,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20065,20065,0,0,1784030423211,1784030423219,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,49,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19759,271980,0,0,1784030433516,1784030443544,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,50,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20332,262754,0,0,1784030451441,1784030461673,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,51,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21160,21160,0,0,1784030471979,1784030471985,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,52,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20006,20006,0,0,1784030479998,1784030480008,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,53,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19800,260403,0,0,1784030490293,1784030500408,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,54,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20265,268176,0,0,1784030508280,1784030518412,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,55,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21199,21199,0,0,1784030528693,1784030528701,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,56,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20204,20204,0,0,1784030536675,1784030536681,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,57,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19308,267665,0,0,1784030546971,1784030557175,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,58,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21043,273741,0,0,1784030565037,1784030575160,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,59,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21545,21545,0,0,1784030585450,1784030585456,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,60,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20581,259267,0,0,1784030593432,1784030603718,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,61,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21252,21252,0,0,1784030613971,1784030613979,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,62,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20537,20537,0,0,1784030621853,1784030621861,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,63,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20181,268155,0,0,1784030632136,1784030642361,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,64,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20825,265473,0,0,1784030652792,1784030662904,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,65,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20878,20878,0,0,1784030670806,1784030670813,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,66,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20913,20913,0,0,1784030681111,1784030681118,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,67,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19481,266107,0,0,1784030689079,1784030699214,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,68,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21071,262011,0,0,1784030709522,1784030719588,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,69,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21091,21091,0,0,1784030727452,1784030727459,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,70,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20704,20704,0,0,1784030737751,1784030737759,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,71,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20335,262319,0,0,1784030745733,1784030755796,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,72,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21703,273087,0,0,1784030766101,1784030776191,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,73,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20387,20387,0,0,1784030783968,1784030783976,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,74,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20622,20736,0,0,1784030794264,1784030794272,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,75,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20981,268329,0,0,1784030804560,1784030814616,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,76,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20340,274241,0,0,1784030822583,1784030832760,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,77,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20854,20854,0,0,1784030840591,1784030840598,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,78,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20479,20479,0,0,1784030850932,1784030850939,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,79,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20904,256912,0,0,1784030861268,1784030871501,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,80,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20703,261861,0,0,1784030879418,1784030889761,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,81,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20929,20929,0,0,1784030897660,1784030897666,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,82,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20307,20307,0,0,1784030907986,1784030907993,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,83,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21057,265554,0,0,1784030918312,1784030928474,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,84,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20670,272492,0,0,1784030936381,1784030946621,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,85,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21201,21201,0,0,1784030954569,1784030954575,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,86,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20355,20355,0,0,1784030964870,1784030964876,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,87,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21087,271135,0,0,1784030975167,1784030985264,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,88,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20901,20901,0,0,1784030993128,1784030993136,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,89,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20064,258772,0,0,1784031003417,1784031013720,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,90,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20376,261980,0,0,1784031021674,1784031031934,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,91,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21262,21262,0,0,1784031042210,1784031042217,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,92,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20404,20404,0,0,1784031050074,1784031050089,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,93,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19908,263957,0,0,1784031060386,1784031070524,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,94,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20405,267037,0,0,1784031078532,1784031088702,final_candidate,,
results/raw/rtx3090_component_finalplan_20260714_tensor.csv,95,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21091,21091,0,0,1784031098960,1784031098968,final_candidate,,
